elevation_deg,slant_range_km,doppler_proxy,time_index,frequency_ghz,rain_mm_hr,humidity_pct,temperature_c,fspl_db,atmospheric_loss_db,excess_loss_db
57.007496051402256,702.8226669519581,4.083969798235135,0.004000800160032,2.2,33.346372372934034,40.62259767170384,3.619228963164476,156.23536880874912,0.09017043715050854,0.09017043715050854
16.856978155423555,1531.627006173076,7.177736960157951,0.0042008401680336,2.2,21.76981616998757,31.711201490318896,31.60310483770754,163.00151392389472,0.17420324840283727,0.17420324840283727
29.832295125493545,1079.1800896967766,6.506138947839932,0.0044008801760352,2.2,47.65600571970689,84.55824878436297,-5.8137933445545045,159.96033210111864,0.22899155388732934,0.22899155388732934
36.14075667996379,946.1302142318992,6.056779212006711,0.0046009201840368,2.2,35.96226002879159,30.49338788333349,28.656933644263876,158.81747185041382,0.13332813992418588,0.13332813992418588
43.76594865844805,830.0790993344281,5.416285851398299,0.0048009601920384,2.2,46.5082601431275,74.16492866022512,-5.003154671569023,157.68084319330706,0.15806068431466203,0.15806068431466203
71.73995671840616,628.8823494901744,2.349977046352778,0.00500100020004,2.2,26.379398663608285,39.12887321517099,34.05946184471545,155.26984173214436,0.0646212005443073,0.0646212005443073
21.972271483460577,1315.9038864216568,6.955237787301859,0.0052010402080416,2.2,12.94521373965698,84.733777319976,5.2102259067501855,161.68293700806555,0.11901891203874136,0.11901891203874136
48.709927265156985,773.6221833129084,4.949036185722816,0.0054010802160432,2.2,2.6413343182360998,83.56775637539315,22.719668241528737,157.06903190599525,0.03149887278170465,0.03149887278170465
55.35523835327361,714.9001340844143,4.263649779036907,0.0056011202240448,2.2,36.30424257419252,69.23406878215545,14.375113931013992,156.3833611868647,0.10677134006348005,0.10677134006348005
8.948285081199806,2006.903562233387,7.408718514842194,0.0058011602320464,2.2,6.065149900276706,70.3340489880363,8.315157263116948,165.3489836930383,0.17746735680757558,0.17746735680757558
56.64131241162226,705.4215683642906,4.124089802530125,0.006001200240048,2.2,15.138756413598358,30.320348518181312,22.272091659174823,156.26742829943856,0.044236132882078616,0.044236132882078616
19.49455051341978,1413.0335764579015,7.070049267705088,0.0062012402480496,2.2,26.62354539419487,89.09229396681613,37.3761490275619,162.3015032496947,0.2182908015870924,0.2182908015870924
10.529385403748758,1895.2817067404592,7.373709860583044,0.0064012802560512,2.2,28.220829388987383,82.66995621454886,-7.936512631268907,164.85192903276464,0.40838971632379695,0.40838971632379695
85.65527066653333,601.5797873314423,0.5681788541027333,0.0066013202640528,2.2,30.0291598493568,83.70637354380551,35.94264279415521,154.88431833307965,0.07869988206710041,0.07869988206710041
87.07872281133754,600.7134011615199,0.3822286350128259,0.0068013602720544,2.2,8.312766517485032,69.55467222305231,20.45408275105068,154.8718000288415,0.03196910476681207,0.03196910476681207
73.7137745898992,622.8030545826387,2.10326964114895,0.007001400280056,2.2,18.98687024108244,50.68721571927219,30.365715038452613,155.18546829504436,0.051178584306089896,0.051178584306089896
30.89217037973651,1053.880333796204,6.436013058645763,0.0072014402880576,2.2,30.859711355848336,83.61891894542885,9.19374767171388,159.75427962292275,0.15604176348375748,0.15604176348375748
13.302129690542628,1720.656262057263,7.298777408477317,0.0074014802960592,2.2,48.49094323168924,47.491015689071546,13.592148741880685,164.01233600379663,0.46691216260501983,0.46691216260501983
63.15980725353334,665.1884690021507,3.3862768115152737,0.0076015203040608,2.2,36.381556884984434,63.76269260053217,33.4425375900582,155.75734785937988,0.0972698546866197,0.0972698546866197
42.41296196786611,847.8355789427033,5.537270812230769,0.0078015603120624,2.2,46.13018785469789,35.98385834063294,10.742398490491157,157.8646863672045,0.14852685686873682,0.14852685686873682
15.3732499618062,1606.1407527830718,7.231644607485474,0.008001600320064,2.2,38.11060291570885,85.317337807965,16.73297833745425,163.41412564922598,0.3583133878204451,0.3583133878204451
47.090037359457966,790.7681356593703,5.106361754034385,0.0082016403280656,2.2,29.585848444620023,38.4462274662728,-8.990253845783355,157.25943683468614,0.09233697776885592,0.09233697776885592
7.923024294793564,2084.30839707384,7.428406134057853,0.0084016803360672,2.2,9.601168456817229,43.49380834382444,-2.070099708097885,165.67769317999483,0.2087234339804359,0.2087234339804359
82.29223417669648,604.9938402819362,1.0059037593237377,0.0086017203440688,2.2,33.334282594625655,63.4880494876929,22.084325398739985,154.93347267494198,0.08137112170095341,0.08137112170095341
26.99629843600144,1153.8433558874513,6.682768891115645,0.0088017603520704,2.2,31.168978297995352,75.8455800127789,25.848845053193852,160.54139068900304,0.17408735513555998,0.17408735513555998
61.31439417008847,675.3460125455813,3.600023404995934,0.009001800360072,2.2,30.123458522863324,67.16107835617794,19.13004683922497,155.88898041638282,0.08551828925085547,0.08551828925085547
31.49544146759993,1040.0589683973735,6.395112992793371,0.0092018403680736,2.2,24.48929339941204,43.92803476800937,-2.8344981862194665,159.63961288171924,0.11224981906645937,0.11224981906645937
49.20578180011392,768.6157668640117,4.900081583966965,0.0094018803760752,2.2,26.43283019946378,30.05658255164942,12.270271428891744,157.01263939730387,0.078564487394979,0.078564487394979
51.47037374417877,747.1026815028918,4.671894158004226,0.0096019203840768,2.2,16.722126355905203,75.42903481844635,7.7547383181594896,156.76605952010067,0.06396462395422679,0.06396462395422679
20.7126287196698,1363.681622494898,7.01524573312055,0.0098019603920784,2.2,25.96563463211516,89.11243955466563,14.783067201754417,161.99271337280624,0.2022613658323779,0.2022613658323779
87.41469335998748,600.5586318727837,0.338301023439431,0.01000200040008,2.2,9.877795283923913,78.59478721836543,33.51645172770471,154.86956188638618,0.03708418914993299,0.03708418914993299
70.88628998569473,631.7584116016797,2.455830012043224,0.0102020404080816,2.2,40.25871986801884,57.61239708939692,28.79307193293259,155.30947427807735,0.09862955667893153,0.09862955667893153
84.85741003295607,602.2150938150353,0.6722599843282262,0.0104020804160832,2.2,9.288847734935391,84.22603568394639,-5.8005249305420525,154.893486344344,0.037257395066308915,0.037257395066308915
81.06032478635015,606.7326683212132,1.1654585618506073,0.0106021204240848,2.2,4.248314494473321,54.590860387101,34.515459888728216,154.95840120247448,0.02075878567127654,0.02075878567127654
55.82149819894224,711.3996330257341,4.213297543415204,0.0108021604320864,2.2,21.81230131785787,61.49604505460805,13.58835755749118,156.34072635283945,0.06908536861128144,0.06908536861128144
83.35930997696494,603.7006999689802,0.8673194237152603,0.011002200440088,2.2,32.915371975303096,58.627786043741,27.193107244299924,154.91488720449223,0.07926062516260977,0.07926062516260977
12.521862674413155,1767.2161720377549,7.321600109706267,0.0112022404480896,2.2,21.885841246677067,56.85743235993149,-2.9980384367823927,164.24424715984367,0.2595810385846251,0.2595810385846251
21.65854330562734,1327.5066250428415,6.9704989553309415,0.0114022804560912,2.2,13.83770659756543,76.51144615763434,23.535976285352405,161.75918755934657,0.12059339149064047,0.12059339149064047
8.844319557395735,2014.5689260040556,7.410823109033847,0.0116023204640928,2.2,27.90855919452204,61.60613443616952,1.8163008804728964,165.3820962330729,0.4511894279998783,0.4511894279998783
32.653078114877474,1014.650954577653,6.314646936503419,0.0118023604720944,2.2,17.350116770609997,49.00302732151296,11.919044857046575,159.42478698218736,0.08429397828546055,0.08429397828546055
38.03756962360597,913.3468702458808,5.907051649557888,0.012002400480096,2.2,46.64338450633166,45.4894900595087,-9.15685649589478,158.51116851487149,0.1676373516321352,0.1676373516321352
28.064667700781158,1124.4585851106012,6.618128660951125,0.0122024404880976,2.2,46.1322569801786,32.264839018046004,-2.4194681034761985,160.31732290811271,0.21119994903343509,0.21119994903343509
75.44268827791399,618.111959422602,1.8851122174583603,0.0124024804960992,2.2,25.118590998604773,64.99170971298275,-5.3959753438190114,155.119796547203,0.06667587326938382,0.06667587326938382
35.32403276895509,961.170657259509,6.119213515233332,0.0126025205041008,2.2,16.394199700912925,43.79768492406205,1.9872086469129224,158.95446369918142,0.07337235763711157,0.07337235763711157
28.879433323427364,1103.0899031582385,6.567284608599884,0.0128025605121024,2.2,36.85662069783196,38.888035320982986,-4.999095498783887,160.1506718045843,0.17033963400470087,0.17033963400470087
51.12916706845112,750.2071135397964,4.706751020781493,0.013002600520104,2.2,1.835647174153332,69.22979782966067,24.59550133097809,156.80207717361355,0.02427787691283266,0.02427787691283266
16.978559122854826,1525.7817658038746,7.173105739184953,0.0132026405281056,2.2,23.738450302182564,70.87255546929293,-8.548004889539031,162.96830202558533,0.21597903289184647,0.21597903289184647
73.18674336409337,624.3496246392315,2.169399645596984,0.0134026805361072,2.2,16.816169713516675,75.12929353545996,20.887025031249895,155.2070107155336,0.05240078126348762,0.05240078126348762
11.33680471278052,1841.7490110295305,7.353664407032828,0.0136027205441088,2.2,46.02679425512773,60.21461378031549,-2.964608458721287,164.60306252289098,0.5356747295560255,0.5356747295560255
88.88538961104398,600.1037750293808,0.1458929562881649,0.0138027605521104,2.2,0.6001513636341271,83.6432763122332,37.25807285889484,154.86298079163515,0.019605533191053997,0.019605533191053997
70.64080539021587,632.6136959515497,2.4861697159171365,0.014002800560112,2.2,27.64074378591745,86.18056520389368,36.65470365549271,155.3212254177314,0.0786904502349098,0.0786904502349098
21.890832930404656,1318.8972756927665,6.959219388055454,0.0142028405681136,2.2,37.0331790533313,78.44225638754936,1.27515512604813,161.7026730400765,0.24494104462947114,0.24494104462947114
5.469379955506204,2286.5329252225647,7.465854586225818,0.0144028805761152,2.2,24.250899376202064,68.13560892049124,20.721064911151476,166.48200280525464,0.6661327840170286,0.6661327840170286
74.3142214186609,621.1079117737745,2.027711155244948,0.0146029205841168,2.2,4.270151508136083,48.22325721547132,-8.599734026377078,155.16179484433718,0.019890151052857685,0.019890151052857685
65.08287422704745,655.5461668235348,3.1598018327374344,0.0148029605921184,2.2,48.62306950139511,88.97669529721327,36.58942715255871,155.63051926208232,0.1288109793576487,0.1288109793576487
66.96560928348393,646.9858458763838,2.934626803766896,0.01500300060012,2.2,25.900521568804898,46.4481700315163,16.149365409585485,155.51634921049754,0.06739286280622918,0.06739286280622918
70.55797946830539,632.9051381225236,2.4963959910895515,0.0152030406081216,2.2,30.70931221595057,42.15941531942586,-7.83884242911105,155.3252260449991,0.07496848913093392,0.07496848913093392
11.29379539739768,1844.54333176125,7.354769039629309,0.0154030806161232,2.2,11.830489135375366,56.52924682719497,7.12499965040687,164.61623085783617,0.18432098393268515,0.18432098393268515
35.469586926263176,958.4474963673106,6.108177341872328,0.0156031206241248,2.2,24.17490425534019,33.41043424274331,-6.15752690693829,158.9298201618214,0.09598985562435519,0.09598985562435519
14.848870059636026,1633.9367015039968,7.249538671182922,0.0158031606321264,2.2,21.457474597916093,88.70966788030745,9.647221968667992,163.5631581766511,0.243614158760913,0.243614158760913
78.36379119942545,611.4759616931069,1.512727020433702,0.016003200640128,2.2,3.744792100099187,65.30601338498549,23.49631710806615,155.0260413914213,0.02231553649196207,0.02231553649196207
57.98034078034242,696.1262804757316,3.9765766027118654,0.0162032406481296,2.2,5.308017677373361,63.41712549985051,13.49449540207198,156.15221421150324,0.028976036957591968,0.028976036957591968
33.12633211247518,1004.6681368838216,6.2810073712085615,0.0164032806561312,2.2,41.873625980938726,69.3477767939832,9.186108735972724,159.33890619244062,0.18116401722335662,0.18116401722335662
10.402459774312009,1903.9061112920224,7.3767279000792705,0.0166033206641328,2.2,11.990997610329512,59.8214188666324,-4.04214772297676,164.89136417437584,0.20570683073632667,0.20570683073632667
31.433497345831288,1041.4593926488628,6.399345366617519,0.0168033606721344,2.2,9.747913574931529,31.923811025672496,2.2469522846828163,159.65130043880055,0.050850681112934594,0.050850681112934594
32.6405823722735,1014.9176497330686,6.31552932387915,0.017003400680136,2.2,25.24557256250696,66.7386773304238,-4.992835613082444,159.42706971822827,0.12083351629425657,0.12083351629425657
67.01652515873545,646.7659852930528,2.9284921625804468,0.0172034406881376,2.2,38.43735656812565,72.97043261738584,30.37493658283304,155.51339704496633,0.1009411697921111,0.1009411697921111
59.19238506519312,688.1935161055908,3.841177657508465,0.0174034806961392,2.2,3.097325928949396,55.00494363744319,-3.238008600763872,156.05266514741908,0.02130156405337873,0.02130156405337873
80.41308311898776,607.7529564336191,1.2490769743613706,0.0176035207041408,2.2,28.840395981912792,75.43773432427157,19.76866832744468,154.97299521964123,0.07532913326574968,0.07532913326574968
45.13826863876569,813.139055076278,5.290487275133619,0.0178035607121424,2.2,5.960522142028668,43.62007796030524,7.137020679442294,157.5017500311124,0.030357115161116173,0.030357115161116173
15.165510904755644,1617.058387489317,7.238806079639269,0.018003600720144,2.2,1.8230525412809229,43.27659546397104,1.2989192327591752,163.47296764359658,0.0503308153668178,0.0503308153668178
65.62580691395458,652.9904356105008,3.095206513426089,0.0182036407281456,2.2,2.6371976081108697,39.68501926125444,21.973421974605188,155.59659002013848,0.015375525632991677,0.015375525632991677
69.66672913243629,636.1337738363354,2.606101591472661,0.0184036807361472,2.2,41.70820541042207,52.31968558734971,12.850115468847031,155.36942269450122,0.10123496399586483,0.10123496399586483
52.70856179340718,736.2252903410144,4.544021435377315,0.0186037207441488,2.2,5.898624181403078,80.820722123345,10.007273364227956,156.6386682559159,0.03717841213746098,0.03717841213746098
70.53221029613768,632.9961092273616,2.49957657265278,0.0188037607521504,2.2,2.2575682206145977,79.67472372894386,19.64260024461108,155.32647442828318,0.023380247803213013,0.023380247803213013
46.97262569097321,792.059573822663,5.117607768014846,0.019003800760152,2.2,21.894994357145613,52.96945247781023,14.563381424500037,157.27361057170464,0.07584290212419015,0.07584290212419015
49.432290497469495,766.3652488769085,4.877596554261052,0.0192038407681536,2.2,42.19967359710124,65.3471241588142,5.174210427578039,156.98716968182117,0.1300299897879086,0.1300299897879086
41.34098656047672,862.6959788376098,5.630938566348231,0.0194038807761552,2.2,13.120418824465096,73.24897898849494,17.953064388262582,158.01560909099084,0.06412281243363747,0.06412281243363747
7.160625773248091,2144.532768496105,7.441504479596184,0.0196039207841568,2.2,21.08563087629582,44.472406477681375,23.474928827534725,165.925107349497,0.4168038687656025,0.4168038687656025
14.170771294430878,1671.0671158824057,7.271777731168591,0.0198039607921584,2.2,1.9961266281875607,40.08846515368482,-8.665342070657285,163.75833147693345,0.05233270231935431,0.05233270231935431
7.671480783372411,2103.923901632147,7.432873268550238,0.02000400080016,2.2,22.453925706743792,88.32575959273866,13.293586445383768,165.75905416544202,0.4819695818526296,0.4819695818526296
59.094884957421336,688.8152416629273,3.852133898887062,0.0202040408081616,2.2,28.88065403185668,67.05343879257711,-7.115835770822812,156.06050858329075,0.08451218428052709,0.08451218428052709
31.720258391487768,1035.01183407584,6.379689467055648,0.0204040808161632,2.2,28.54535268760724,88.88494331001984,-0.6797292965944468,159.59735992523918,0.14577673998496574,0.14577673998496574
48.22850874899974,778.5895171408201,4.996210950881951,0.0206041208241648,2.2,16.621334608718257,50.26535922793374,18.025436703898656,157.12462465883794,0.059400106572020356,0.059400106572020356
82.1431502837179,605.1901958334001,1.0252390505001994,0.0208041608321664,2.2,15.776659033156776,72.1819019984479,33.30944576327904,154.93629129196864,0.04788282726661858,0.04788282726661858
26.18983947765437,1177.1061285354194,6.730024873616944,0.021004200840168,2.2,5.331180946829894,43.35621819247426,34.140283959424245,160.71476603320144,0.04577065712867048,0.04577065712867048
39.88254845802853,884.11409118964,5.7552037001977405,0.0212042408481696,2.2,18.33991603231342,45.672010276434776,-6.502799493068436,158.22861986640925,0.0728735389941737,0.0728735389941737
69.22184677615914,637.809517045308,2.6606286695872114,0.0214042808561712,2.2,4.974733443648232,60.71412727617744,10.955254314335331,155.39227352165176,0.024927857565134853,0.024927857565134853
24.44784406678791,1230.7678392432044,6.827537895513792,0.0216043208641728,2.2,38.32979723560258,49.17708753048427,19.150324150227565,161.10197640302414,0.21136991223283844,0.21136991223283844
11.543292335447404,1828.4218648414133,7.348303377981335,0.0218043608721744,2.2,48.31371488740929,40.05729383043507,-2.64650477248283,164.53998173800022,0.5269148412178848,0.5269148412178848
29.62887349767028,1084.1896206848503,6.519344274232882,0.022004400880176,2.2,48.50372283333535,45.77284211935956,28.271610837238583,160.00055852276466,0.21658941773532714,0.21658941773532714
18.70380941659037,1446.838401840195,7.103917193255886,0.0222044408881776,2.2,43.25355496876969,32.14490366795188,27.21176292186194,162.5068541613096,0.29181790467314367,0.29181790467314367
84.02430044911871,602.9939238214038,0.7807999081612202,0.0224044808961792,2.2,30.039607466980957,72.26541728864919,35.16705068533973,154.90471233473204,0.07639271414058295,0.07639271414058295
73.69023226297544,622.8709637490329,2.1062274873936677,0.0226045209041808,2.2,35.043284862194,59.5269994251517,-9.575699395827847,155.1864153349868,0.08667034709030001,0.08667034709030001
58.83931930338599,690.4583821319302,3.88079919450386,0.0228045609121824,2.2,14.260290134020703,35.65458398427154,0.8342121994501319,156.0812037423645,0.04249591880169395,0.04249591880169395
79.074150165956,610.0999156190337,1.421538366394692,0.023004600920184,2.2,31.538521008631037,40.301639587709474,31.359335712266088,155.00647291497438,0.07327157460961334,0.07327157460961334
73.31212653642473,623.9766806306907,2.153683441587713,0.0232046409281856,2.2,22.78247747199387,36.15207228675864,23.52900254134677,155.2018208055204,0.05587153597597532,0.05587153597597532
20.858455005313047,1357.9854435669529,7.008471737591783,0.0234046809361872,2.2,24.100866988846622,66.7555684965526,34.71949268492454,161.95635591058516,0.1766215462870735,0.1766215462870735
80.86751487164811,607.0288780016499,1.190384086701013,0.0236047209441888,2.2,37.8888280187579,35.65262181674963,-7.141017273486674,154.96264065898532,0.0846948264232769,0.0846948264232769
50.84409056283031,752.8372309938613,4.735745820388089,0.0238047609521904,2.2,14.095917779862582,75.25693998211297,19.848198285822143,156.83247538952963,0.0577077575916512,0.0577077575916512
73.63241318894532,623.0382112891375,2.1134903369617803,0.024004800960192,2.2,15.901980584725994,31.23065515922347,18.452328744683708,155.18874727653343,0.04030825597187975,0.04030825597187975
81.16776049349693,606.5704542334561,1.151564053905532,0.0242048409681936,2.2,46.23208955643183,44.96254727975352,-8.216279181973382,154.95607866057009,0.10358422655465548,0.10358422655465548
32.03029537260843,1028.1417757476966,6.35825835517345,0.0244048809761952,2.2,2.8112147425486125,83.44000055351444,15.676103845624176,159.5395137341318,0.045212470848500386,0.045212470848500386
14.354413584852525,1660.8770395321735,7.265855403197301,0.0246049209841968,2.2,24.28171492066702,73.11187908733476,20.47601556549621,163.70520324284286,0.2607625815278343,0.2607625815278343
24.374488816065043,1233.1353545604838,6.831506302441087,0.0248049609921984,2.2,45.64004002039309,34.37809997554126,-0.4353412898946391,161.11866860354797,0.23950454258054676,0.23950454258054676
41.30416203323178,863.2194231711383,5.634121411643894,0.0250050010002,2.2,30.51815039090785,79.26756626911079,3.666479156233146,158.0208776920437,0.1188916348819033,0.1188916348819033
74.53125510341191,620.5125633021116,2.000345037225531,0.0252050410082016,2.2,27.320353710606604,59.58210729241229,22.01736731488685,155.15346519510678,0.07029513572705796,0.07029513572705796
78.16209957678919,611.8833748193983,1.5385763645703598,0.0254050810162032,2.2,12.48720896146776,80.80698163012975,13.415047379997915,155.03182668357096,0.043680964875342454,0.043680964875342454
5.59093109515121,2275.9328640735503,7.464321248668273,0.0256051210242048,2.2,17.163774453222413,66.0443864670236,32.90068287841634,166.4416425565601,0.5014845011478476,0.5014845011478476
48.413520719093086,776.6679596948379,4.978122959832903,0.0258051610322064,2.2,42.602420790234646,70.90998192197152,7.119088300459417,157.103161403203,0.13477424731058513,0.13477424731058513
40.47993526764621,875.168202695565,5.704750146340367,0.026005201040208,2.2,27.960906588422908,89.61009362374249,3.332982919410058,158.1402842193409,0.11650980259754151,0.11650980259754151
23.87916389001207,1249.3605330300616,6.858009210367201,0.0262052410482096,2.2,25.737109687838995,43.94013275544109,39.243297017242135,161.23220926801372,0.15103675056484306,0.15103675056484306
15.188556223363038,1615.8412017509766,7.238016320119665,0.0264052810562112,2.2,4.978985677001447,67.4367344856833,35.55678850650417,163.4664271735325,0.09463507965371246,0.09463507965371246
33.69728956930838,992.923809470728,6.239852764774607,0.0266053210642128,2.2,0.8014078227561561,57.6192834034439,-8.550362750051008,159.2367721131206,0.025737071909856975,0.025737071909856975
85.14732483256412,601.9717633198725,0.6344545397885156,0.0268053610722144,2.2,48.184259434352455,32.367117175361486,28.536430765328294,154.88997602226596,0.10386157558389697,0.10386157558389697
32.472249221764194,1018.5261552448428,6.327386879151921,0.027005401080216,2.2,18.84930836434208,30.8682384901719,-4.483261308739852,159.45789733535554,0.08286528296028882,0.08286528296028882
49.09720284818612,769.7026281667358,4.910832849991508,0.0272054410882176,2.2,30.16065310497521,37.15371466907152,-8.625740258531453,157.02491300584762,0.09062341182645013,0.09062341182645013
64.75661150609011,657.1166852417064,3.198482772572337,0.0274054810962192,2.2,3.985753659364249,68.94550443231289,3.684775798317444,155.65130351165925,0.02558253918789821,0.02558253918789821
35.90851620223999,950.3482066068096,6.074658566940596,0.0276055211042208,2.2,34.155714286152325,64.02978527480353,3.467293953055215,158.85610880643833,0.14049275312140322,0.14049275312140322
87.60147703128166,600.4807792727061,0.3138742295166202,0.0278055611122224,2.2,46.62833543529805,63.20577366982364,30.96593811734823,154.86843582992714,0.10725590698253483,0.10725590698253483
86.80802007007945,600.8518951329161,0.4176130955564909,0.028005601120224,2.2,28.783262649870984,31.911405751695604,25.53336229714176,154.87380232261637,0.06468739264917155,0.06468739264917155
26.401495145155952,1170.9077397350502,6.717751178159628,0.0282056411282256,2.2,6.305766118770528,58.15817978160042,39.08047136660071,160.66890715064147,0.05713672126305275,0.05713672126305275
47.266123000852765,788.8439357268317,5.089455605322134,0.0284056811362272,2.2,29.08607637367384,85.4773690705517,25.57564501559092,157.23827544091705,0.10480021744680033,0.10480021744680033
30.57465633442542,1061.3210983009644,6.457253304670312,0.0286057211442288,2.2,38.31736065523262,53.8555121586388,10.912777662802394,159.81538957200036,0.17395278529931466,0.17395278529931466
29.211442022084743,1094.6296305619026,6.546184753669939,0.0288057611522304,2.2,20.32082682870093,67.49534818730737,24.946383047260845,160.0837976143601,0.11370239235999205,0.11370239235999205
8.135390525135287,2067.94126927759,7.424523276149474,0.029005801160232,2.2,43.99188739707339,76.78912053738861,39.9729533593201,165.6092176241196,0.7411162639070532,0.7411162639070532
56.81296838829123,704.1978672483156,4.105303615009235,0.0292058411682336,2.2,32.434147667868224,77.03551674851326,25.507094128126404,156.2523477248596,0.09776228924722791,0.09776228924722791
47.72771697445322,783.870779057549,5.04490977308924,0.0294058811762352,2.2,44.962445914460126,61.15680494371628,28.084067799015912,157.18334312095743,0.13971007451916834,0.13971007451916834
9.375693856249097,1975.819107998542,7.399810195019664,0.0296059211842368,2.2,31.17526556236686,81.47711672414019,36.91825075951297,165.2133972393492,0.49276758518531666,0.49276758518531666
28.684949460111973,1108.1114410179598,6.579542094440026,0.0298059611922384,2.2,6.564398600241211,53.48268560182482,-4.3174369344158325,160.1901223944261,0.0518653071175872,0.0518653071175872
82.20260030716557,605.1114325678936,1.017529562041751,0.03000600120024,2.2,15.484585555259455,83.3215928870879,25.239214672386343,154.93516078199224,0.04976000259154012,0.04976000259154012
25.36276070669265,1201.9833274731477,6.777104157722741,0.0302060412082416,2.2,10.089747412622843,44.41362998373272,32.54029789837245,160.89642248996773,0.06992094955870966,0.06992094955870966
17.31606412775396,1509.755196110262,7.160080398098556,0.0304060812162432,2.2,45.44132488584312,46.81298441943426,37.718930011044655,162.87658427624734,0.33994301611831346,0.33994301611831346
46.603484623592855,796.1641064150699,5.15282490452143,0.0306061212242448,2.2,38.02000336437413,33.187237451940064,0.5484644855849687,157.31850550297685,0.11469764848123704,0.11469764848123704
88.78028859940106,600.1242717310697,0.1596477901999844,0.0308061612322464,2.2,33.8199184455003,77.73491019253697,15.19645038621221,154.86327745540552,0.08476072225903472,0.08476072225903472
25.57469807847753,1195.5074006984782,6.765174362440809,0.031006201240248,2.2,15.048315981581084,55.02331417396233,24.02774238222409,160.84949899499173,0.09775998935360672,0.09775998935360672
62.13152152949968,670.7356220381889,3.5058265189101108,0.0312062412482496,2.2,9.202238602510675,43.74699683468394,2.373386475066873,155.8294810536434,0.03170598358603584,0.03170598358603584
69.73766730294099,635.8705437465051,2.5973924336184795,0.0314062812562512,2.2,37.82255439944559,43.90741665699478,20.023643162513704,155.3658277577377,0.09093189590770004,0.09093189590770004
