elevation_deg,slant_range_km,doppler_proxy,time_index,frequency_ghz,rain_mm_hr,humidity_pct,temperature_c,predicted_excess_loss_db,link_margin_db,link_state,adaptive_mcs,throughput_class,rl_mcs
87.7375226290098,600.4277566338378,0.2960806360385886,0.7013402680536107,2.2,0.0205144719587435,63.10505297637308,17.41079553274603,0.015962284527852,33.11636888615508,GOOD,64-QAM,HIGH,16-QAM
87.7375226290098,600.4277566338378,0.2960806360385886,0.7013402680536107,8.4,0.0205144719587435,63.10505297637308,17.41079553274603,0.060144257198444,21.435054808690964,GOOD,64-QAM,HIGH,16-QAM
87.7375226290098,600.4277566338378,0.2960806360385886,0.7013402680536107,12.5,0.0205144719587435,63.10505297637308,17.41079553274603,0.0908487880238474,17.951735738942077,GOOD,64-QAM,HIGH,16-QAM
44.525808989746345,820.5706905079642,5.34700988197491,0.7015403080616123,2.2,29.809133470118844,77.78074652877893,16.975179522500305,0.1102229455356361,30.309003426152685,GOOD,64-QAM,HIGH,16-QAM
44.525808989746345,820.5706905079642,5.34700988197491,0.7015403080616123,8.4,29.809133470118844,77.78074652877893,16.975179522500305,0.4201907896780301,18.36190347721677,GOOD,64-QAM,HIGH,16-QAM
44.525808989746345,820.5706905079642,5.34700988197491,0.7015403080616123,12.5,29.809133470118844,77.78074652877893,16.975179522500305,0.6271040829244434,14.702375645046873,GOOD,16-QAM,MEDIUM,16-QAM
77.02797409856677,614.313349527958,1.683564757414049,0.7017403480696139,2.2,45.79715019770262,49.95927005430308,-5.588283735718277,0.1048541463835587,32.828893177294674,GOOD,64-QAM,HIGH,16-QAM
77.02797409856677,614.313349527958,1.683564757414049,0.7017403480696139,8.4,45.79715019770262,49.95927005430308,-5.588283735718277,0.400317746972604,20.896297471912103,GOOD,64-QAM,HIGH,16-QAM
77.02797409856677,614.313349527958,1.683564757414049,0.7017403480696139,12.5,45.79715019770262,49.95927005430308,-5.588283735718277,0.5938496895712306,17.250150990389997,GOOD,64-QAM,HIGH,16-QAM
10.303495830853564,1910.6705516563864,7.379055950302757,0.7019403880776155,2.2,14.396704704660952,65.55951887312679,10.53908714547174,0.2443575671898393,22.83347261510994,GOOD,64-QAM,HIGH,16-QAM
10.303495830853564,1910.6705516563864,7.379055950302757,0.7019403880776155,8.4,14.396704704660952,65.55951887312679,10.53908714547174,0.9247568334667624,10.515941244039496,GOOD,16-QAM,MEDIUM,16-QAM
10.303495830853564,1910.6705516563864,7.379055950302757,0.7019403880776155,12.5,14.396704704660952,65.55951887312679,10.53908714547174,1.378196978202996,6.609886560379778,DEGRADED,QPSK,LOW,QPSK
33.498719256655136,996.971758374963,6.254236195576239,0.7021404280856172,2.2,9.27629876288596,59.697128022299495,17.28885766124688,0.0550621200138162,28.672827142557335,GOOD,64-QAM,HIGH,16-QAM
33.498719256655136,996.971758374963,6.254236195576239,0.7021404280856172,8.4,9.27629876288596,59.697128022299495,17.28885766124688,0.2121655081745528,16.87859164960308,GOOD,64-QAM,HIGH,16-QAM
33.498719256655136,996.971758374963,6.254236195576239,0.7021404280856172,12.5,9.27629876288596,59.697128022299495,17.28885766124688,0.3154530819150873,13.322689536939066,GOOD,16-QAM,MEDIUM,16-QAM
10.696405708852849,1884.020278607776,7.36968331416113,0.7023404680936187,2.2,32.58398974392135,86.74427756413763,13.0990412833205,0.4223720220471617,22.777462901500414,GOOD,64-QAM,HIGH,16-QAM
10.696405708852849,1884.020278607776,7.36968331416113,0.7023404680936187,8.4,32.58398974392135,86.74427756413763,13.0990412833205,1.617091845826865,9.945610972927184,DEGRADED,16-QAM,MEDIUM,QPSK
10.696405708852849,1884.020278607776,7.36968331416113,0.7023404680936187,12.5,32.58398974392135,86.74427756413763,13.0990412833205,2.4082640089777576,5.701824270852811,DEGRADED,QPSK,LOW,QPSK
87.904166345721,600.3670353219686,0.2742828074696474,0.7025405081016203,2.2,35.63007036491966,74.85447816324663,35.03910000942128,0.0879773541728599,33.045232265713146,GOOD,64-QAM,HIGH,16-QAM
87.904166345721,600.3670353219686,0.2742828074696474,0.7025405081016203,8.4,35.63007036491966,74.85447816324663,35.03910000942128,0.3355270110615349,21.16055050403095,GOOD,64-QAM,HIGH,16-QAM
87.904166345721,600.3670353219686,0.2742828074696474,0.7025405081016203,12.5,35.63007036491966,74.85447816324663,35.03910000942128,0.4996215177100918,17.5438414584589,GOOD,64-QAM,HIGH,16-QAM
74.44278211810612,620.7541468552035,2.011504222443207,0.7027405481096219,2.2,34.40152594759907,73.83255788979474,35.326531605974466,0.0880024756125279,32.75515131843132,GOOD,64-QAM,HIGH,16-QAM
74.44278211810612,620.7541468552035,2.011504222443207,0.7027405481096219,8.4,34.40152594759907,73.83255788979474,35.326531605974466,0.3364501639972673,20.86957152525305,GOOD,64-QAM,HIGH,16-QAM
74.44278211810612,620.7541468552035,2.011504222443207,0.7027405481096219,12.5,34.40152594759907,73.83255788979474,35.326531605974466,0.4985570617423769,17.254850088584462,GOOD,64-QAM,HIGH,16-QAM
77.4665308059075,613.3455682564099,1.627574084861376,0.7029405881176235,2.2,15.9658440010687,32.78119616605677,31.095869029438084,0.0416163090598284,32.90582544217961,GOOD,64-QAM,HIGH,16-QAM
77.4665308059075,613.3455682564099,1.627574084861376,0.7029405881176235,8.4,15.9658440010687,32.78119616605677,31.095869029438084,0.1597537192700472,21.150555927175876,GOOD,64-QAM,HIGH,16-QAM
77.4665308059075,613.3455682564099,1.627574084861376,0.7029405881176235,12.5,15.9658440010687,32.78119616605677,31.095869029438084,0.236875609522101,17.62081949800033,GOOD,64-QAM,HIGH,16-QAM
84.727044671881,602.3291649387147,0.6892543246969671,0.7031406281256252,2.2,12.610120107966544,62.98018014022146,8.764903768655998,0.0410370620371401,33.06383147483319,GOOD,64-QAM,HIGH,16-QAM
84.727044671881,602.3291649387147,0.6892543246969671,0.7031406281256252,8.4,12.610120107966544,62.98018014022146,8.764903768655998,0.1570057165949834,21.310730715481824,GOOD,64-QAM,HIGH,16-QAM
84.727044671881,602.3291649387147,0.6892543246969671,0.7031406281256252,12.5,12.610120107966544,62.98018014022146,8.764903768655998,0.2342291319186423,17.780892761234682,GOOD,64-QAM,HIGH,16-QAM
12.233796320181757,1784.9030846214282,7.329683046246735,0.7033406681336267,2.2,47.79593999810221,58.019487234108894,25.86495758437672,0.4834592085284018,23.185794373422183,GOOD,64-QAM,HIGH,16-QAM
12.233796320181757,1784.9030846214282,7.329683046246735,0.7033406681336267,8.4,47.79593999810221,58.019487234108894,25.86495758437672,1.8474243107508748,10.18469716640618,GOOD,16-QAM,MEDIUM,16-QAM
12.233796320181757,1784.9030846214282,7.329683046246735,0.7033406681336267,12.5,47.79593999810221,58.019487234108894,25.86495758437672,2.739709920512985,5.839797017720599,DEGRADED,QPSK,LOW,QPSK
37.775795363633335,917.7004231562933,5.928103986093974,0.7035407081416283,2.2,46.16497541349647,85.67053599637167,9.764423053480488,0.1791616164882254,29.268366127872405,GOOD,64-QAM,HIGH,16-QAM
37.775795363633335,917.7004231562933,5.928103986093974,0.7035407081416283,8.4,46.16497541349647,85.67053599637167,9.764423053480488,0.6811501078125365,17.129245531754563,GOOD,64-QAM,HIGH,16-QAM
37.775795363633335,917.7004231562933,5.928103986093974,0.7035407081416283,12.5,46.16497541349647,85.67053599637167,9.764423053480488,1.0132488225701863,13.34453227807343,GOOD,16-QAM,MEDIUM,16-QAM
11.03796556874018,1861.296758802868,7.361253999761248,0.70374074814963,2.2,22.865830494641017,45.440519291371935,1.6296799487879523,0.3105388451821287,22.994695116748773,GOOD,64-QAM,HIGH,16-QAM
11.03796556874018,1861.296758802868,7.361253999761248,0.70374074814963,8.4,22.865830494641017,45.440519291371935,1.6296799487879523,1.183649710566325,10.484452146571044,GOOD,16-QAM,MEDIUM,16-QAM
11.03796556874018,1861.296758802868,7.361253999761248,0.70374074814963,12.5,22.865830494641017,45.440519291371935,1.6296799487879523,1.7756091968137997,6.439878121400085,DEGRADED,QPSK,LOW,QPSK
22.91741363175243,1282.0887896471868,6.908003238334123,0.7039407881576315,2.2,42.30969330771867,46.19000719746566,7.145132177544081,0.2549153876746705,26.288268939673785,GOOD,64-QAM,HIGH,16-QAM
22.91741363175243,1282.0887896471868,6.908003238334123,0.7039407881576315,8.4,42.30969330771867,46.19000719746566,7.145132177544081,0.977561575288442,13.928490647266486,GOOD,16-QAM,MEDIUM,16-QAM
22.91741363175243,1282.0887896471868,6.908003238334123,0.7039407881576315,12.5,42.30969330771867,46.19000719746566,7.145132177544081,1.4436600591838131,10.009777624447636,GOOD,16-QAM,MEDIUM,16-QAM
24.49609104820215,1229.2155963614596,6.824921706175669,0.7041408281656332,2.2,22.6161738817148,54.68077493289002,-6.451768335723226,0.1366590462312905,26.772326097848197,GOOD,64-QAM,HIGH,16-QAM
24.49609104820215,1229.2155963614596,6.824921706175669,0.7041408281656332,8.4,22.6161738817148,54.68077493289002,-6.451768335723226,0.5256874157628608,14.746165623523098,GOOD,16-QAM,MEDIUM,16-QAM
24.49609104820215,1229.2155963614596,6.824921706175669,0.7041408281656332,12.5,22.6161738817148,54.68077493289002,-6.451768335723226,0.7681410814745815,11.051097418887892,GOOD,16-QAM,MEDIUM,16-QAM
44.87411293904419,816.3193654252418,5.314940162912595,0.7043408681736347,2.2,21.21945090362552,44.602182804382565,6.588875450232361,0.0752926031135252,30.38905179391682,GOOD,64-QAM,HIGH,16-QAM
44.87411293904419,816.3193654252418,5.314940162912595,0.7043408681736347,8.4,21.21945090362552,44.602182804382565,6.588875450232361,0.2875717457117879,18.539640546525035,GOOD,64-QAM,HIGH,16-QAM
44.87411293904419,816.3193654252418,5.314940162912595,0.7043408681736347,12.5,21.21945090362552,44.602182804382565,6.588875450232361,0.4305218902039494,14.94407586310939,GOOD,16-QAM,MEDIUM,16-QAM
27.82778423355962,1130.8375062143182,6.63266031032916,0.7045409081816363,2.2,7.838147379964733,37.75103506852497,13.03711086305858,0.0558830706156833,27.577659229010244,GOOD,64-QAM,HIGH,16-QAM
27.82778423355962,1130.8375062143182,6.63266031032916,0.7045409081816363,8.4,7.838147379964733,37.75103506852497,13.03711086305858,0.2196563253258073,15.776753869506608,GOOD,64-QAM,HIGH,16-QAM
27.82778423355962,1130.8375062143182,6.63266031032916,0.7045409081816363,12.5,7.838147379964733,37.75103506852497,13.03711086305858,0.3324682421244124,12.211327413784517,GOOD,16-QAM,MEDIUM,16-QAM
13.583139079509692,1704.3597088702625,7.290226168336815,0.704740948189638,2.2,21.32030282459864,81.44489079904804,37.7740447390415,0.2483009825164417,23.822020222812625,GOOD,64-QAM,HIGH,16-QAM
13.583139079509692,1704.3597088702625,7.290226168336815,0.704740948189638,8.4,21.32030282459864,81.44489079904804,37.7740447390415,0.9409328595227584,11.492256241012782,GOOD,16-QAM,MEDIUM,16-QAM
13.583139079509692,1704.3597088702625,7.290226168336815,0.704740948189638,12.5,21.32030282459864,81.44489079904804,37.7740447390415,1.3928357340144129,7.587738827597647,DEGRADED,QPSK,LOW,QPSK
19.236742572999155,1423.8978584659908,7.081239606276442,0.7049409881976395,2.2,26.87084692999035,63.49659146423495,5.670529310981246,0.2070907555861084,25.424878891048422,GOOD,64-QAM,HIGH,16-QAM
19.236742572999155,1423.8978584659908,7.081239606276442,0.7049409881976395,8.4,26.87084692999035,63.49659146423495,5.670529310981246,0.7943359652615692,13.20050157657944,GOOD,16-QAM,MEDIUM,16-QAM
19.236742572999155,1423.8978584659908,7.081239606276442,0.7049409881976395,12.5,26.87084692999035,63.49659146423495,5.670529310981246,1.1781342710673983,9.364088731850131,DEGRADED,16-QAM,MEDIUM,QPSK
17.518422901927728,1500.2851447922903,7.152151593123502,0.7051410282056412,2.2,1.1252163714343233,81.681763137394,35.12267696027603,0.071215333260601,25.10685486863696,GOOD,64-QAM,HIGH,16-QAM
17.518422901927728,1500.2851447922903,7.152151593123502,0.7051410282056412,8.4,1.1252163714343233,81.681763137394,35.12267696027603,0.2769431174592053,13.26399497964482,GOOD,16-QAM,MEDIUM,16-QAM
17.518422901927728,1500.2851447922903,7.152151593123502,0.7051410282056412,12.5,1.1252163714343233,81.681763137394,35.12267696027603,0.3965101090946882,9.691813449085856,DEGRADED,16-QAM,MEDIUM,QPSK
87.71152782254535,600.4376481338513,0.2994806651181876,0.7053410682136427,2.2,22.20565025877032,79.86808592422176,1.4429137911748526,0.0621996227430837,33.069988457003696,GOOD,64-QAM,HIGH,16-QAM
87.71152782254535,600.4376481338513,0.2994806651181876,0.7053410682136427,8.4,22.20565025877032,79.86808592422176,1.4429137911748526,0.237550776675934,21.25750519827733,GOOD,64-QAM,HIGH,16-QAM
87.71152782254535,600.4376481338513,0.2994806651181876,0.7053410682136427,12.5,22.20565025877032,79.86808592422176,1.4429137911748526,0.353524538904739,17.68891689712504,GOOD,64-QAM,HIGH,16-QAM
69.53986308807026,636.607253191095,2.6216671068104467,0.7055411082216443,2.2,39.067810919760014,46.92254128738027,-0.4515551120375285,0.0937825751994657,32.53033215932266,GOOD,64-QAM,HIGH,16-QAM
69.53986308807026,636.607253191095,2.6216671068104467,0.7055411082216443,8.4,39.067810919760014,46.92254128738027,-0.4515551120375285,0.3584468640892178,20.628535765639384,GOOD,64-QAM,HIGH,16-QAM
69.53986308807026,636.607253191095,2.6216671068104467,0.7055411082216443,12.5,39.067810919760014,46.92254128738027,-0.4515551120375285,0.5349781188998504,16.999389971905273,GOOD,64-QAM,HIGH,16-QAM
87.25972454791277,600.6276661360916,0.3585644843235516,0.705741148229646,2.2,34.002302818713495,62.86424665945644,15.949772821608246,0.0826515965914004,33.04678813068717,GOOD,64-QAM,HIGH,16-QAM
87.25972454791277,600.6276661360916,0.3585644843235516,0.705741148229646,8.4,34.002302818713495,62.86424665945644,15.949772821608246,0.3160412556920847,21.17626636679296,GOOD,64-QAM,HIGH,16-QAM
87.25972454791277,600.6276661360916,0.3585644843235516,0.705741148229646,12.5,34.002302818713495,62.86424665945644,15.949772821608246,0.4716373552385615,17.568055728323003,GOOD,64-QAM,HIGH,16-QAM
42.37794135317223,848.3097375165735,5.540361672183116,0.7059411882376475,2.2,31.75784944319675,34.99306216440423,23.62556846487029,0.1077082148540032,30.02274912513343,GOOD,64-QAM,HIGH,16-QAM
42.37794135317223,848.3097375165735,5.540361672183116,0.7059411882376475,8.4,31.75784944319675,34.99306216440423,23.62556846487029,0.4128477299243927,18.080477505269517,GOOD,64-QAM,HIGH,16-QAM
42.37794135317223,848.3097375165735,5.540361672183116,0.7059411882376475,12.5,31.75784944319675,34.99306216440423,23.62556846487029,0.6070666522181275,14.4336440440523,GOOD,16-QAM,MEDIUM,16-QAM
28.66132094132581,1108.724866841298,6.581026137095554,0.7061412282456492,2.2,45.477771421860126,84.9151130418455,-7.783387459885929,0.2145007134692278,27.59056990737627,GOOD,64-QAM,HIGH,16-QAM
28.66132094132581,1108.724866841298,6.581026137095554,0.7061412282456492,8.4,45.477771421860126,84.9151130418455,-7.783387459885929,0.8225355307004282,15.34540298535154,GOOD,64-QAM,HIGH,16-QAM
28.66132094132581,1108.724866841298,6.581026137095554,0.7061412282456492,12.5,45.477771421860126,84.9151130418455,-7.783387459885929,1.2290548218767845,11.486269155251705,GOOD,16-QAM,MEDIUM,16-QAM
72.85492176278086,625.3517823228176,2.2109416302049105,0.7063412682536507,2.2,0.9016004912615004,54.25576290390919,1.0532932523608345,0.0141877140494918,32.764870830070485,GOOD,64-QAM,HIGH,16-QAM
72.85492176278086,625.3517823228176,2.2109416302049105,0.7063412682536507,8.4,0.9016004912615004,54.25576290390919,1.0532932523608345,0.0540494297574156,21.08787700956904,GOOD,64-QAM,HIGH,16-QAM
72.85492176278086,625.3517823228176,2.2109416302049105,0.7063412682536507,12.5,0.9016004912615004,54.25576290390919,1.0532932523608345,0.0815246876727367,17.60778721273023,GOOD,64-QAM,HIGH,16-QAM
32.73158303349747,1012.9791212379336,6.309096439226482,0.7065413082616523,2.2,27.852379309611702,53.62057103334128,12.784183325065822,0.1248490825978383,28.4646874189173,GOOD,64-QAM,HIGH,16-QAM
32.73158303349747,1012.9791212379336,6.309096439226482,0.7065413082616523,8.4,27.852379309611702,53.62057103334128,12.784183325065822,0.4827550543998896,16.46964934232173,GOOD,64-QAM,HIGH,16-QAM
32.73158303349747,1012.9791212379336,6.309096439226482,0.7065413082616523,12.5,27.852379309611702,53.62057103334128,12.784183325065822,0.7173532359731343,12.782436621825,GOOD,16-QAM,MEDIUM,16-QAM
30.447586764954604,1064.3316910928745,6.465698156928879,0.706741348269654,2.2,39.36744242048536,48.16532223707719,6.550216799159074,0.1779096362854523,27.982096873001662,GOOD,64-QAM,HIGH,16-QAM
30.447586764954604,1064.3316910928745,6.465698156928879,0.706741348269654,8.4,39.36744242048536,48.16532223707719,6.550216799159074,0.6856939789418461,15.83718042555175,GOOD,64-QAM,HIGH,16-QAM
30.447586764954604,1064.3316910928745,6.465698156928879,0.706741348269654,12.5,39.36744242048536,48.16532223707719,6.550216799159074,1.0190773459699032,12.051182519600204,GOOD,16-QAM,MEDIUM,16-QAM
24.76300933766565,1220.6979599606316,6.810360684787905,0.7069413882776555,2.2,27.06676913506336,57.63982468264223,25.631053967416094,0.163824430827768,26.805557577179396,GOOD,64-QAM,HIGH,16-QAM
24.76300933766565,1220.6979599606316,6.810360684787905,0.7069413882776555,8.4,27.06676913506336,57.63982468264223,25.631053967416094,0.6292157330489333,14.7030341701647,GOOD,16-QAM,MEDIUM,16-QAM
24.76300933766565,1220.6979599606316,6.810360684787905,0.7069413882776555,12.5,27.06676913506336,57.63982468264223,25.631053967416094,0.9380965608143068,10.94153880347585,GOOD,16-QAM,MEDIUM,16-QAM
16.022713149060003,1572.78814574544,7.208642643459646,0.7071414282856572,2.2,16.194777629018958,45.10556319272688,15.55802980206584,0.169718429287612,24.59842341064062,GOOD,64-QAM,HIGH,16-QAM
16.022713149060003,1572.78814574544,7.208642643459646,0.7071414282856572,8.4,16.194777629018958,45.10556319272688,15.55802980206584,0.6595003738913396,12.471509361243378,GOOD,16-QAM,MEDIUM,16-QAM
16.022713149060003,1572.78814574544,7.208642643459646,0.7071414282856572,12.5,16.194777629018958,45.10556319272688,15.55802980206584,0.9657443097166578,8.712650886494572,DEGRADED,16-QAM,MEDIUM,QPSK
26.79936018642511,1159.4361188623309,6.69443139959931,0.7073414682936587,2.2,6.812528254598893,52.491136367808274,-1.982044719804989,0.0587272244584363,27.35788265054191,GOOD,64-QAM,HIGH,16-QAM
26.79936018642511,1159.4361188623309,6.69443139959931,0.7073414682936587,8.4,6.812528254598893,52.491136367808274,-1.982044719804989,0.2215293056025466,15.55794846460428,GOOD,64-QAM,HIGH,16-QAM
26.79936018642511,1159.4361188623309,6.69443139959931,0.7073414682936587,12.5,6.812528254598893,52.491136367808274,-1.982044719804989,0.3245359568256199,12.002327274457729,GOOD,16-QAM,MEDIUM,16-QAM
35.20217862028045,963.4649055273062,6.1284223456955775,0.7075415083016603,2.2,44.37815359080957,77.9968229150929,34.72326896575453,0.1789822568276122,28.845846127042435,GOOD,64-QAM,HIGH,16-QAM
35.20217862028045,963.4649055273062,6.1284223456955775,0.7075415083016603,8.4,44.37815359080957,77.9968229150929,34.72326896575453,0.6831833001195652,16.704512978956956,GOOD,64-QAM,HIGH,16-QAM
35.20217862028045,963.4649055273062,6.1284223456955775,0.7075415083016603,12.5,44.37815359080957,77.9968229150929,34.72326896575453,1.0201655332057484,12.914916206947282,GOOD,16-QAM,MEDIUM,16-QAM
62.28950769238708,669.8651006228238,3.4875313193640904,0.707741548309662,2.2,23.538119619380147,80.0553302151103,4.645283774167977,0.0740727034373494,32.107726639649414,GOOD,64-QAM,HIGH,16-QAM
62.28950769238708,669.8651006228238,3.4875313193640904,0.707741548309662,8.4,23.538119619380147,80.0553302151103,4.645283774167977,0.2837846240910602,20.26088261420219,GOOD,64-QAM,HIGH,16-QAM
62.28950769238708,669.8651006228238,3.4875313193640904,0.707741548309662,12.5,23.538119619380147,80.0553302151103,4.645283774167977,0.4191389446454593,16.672913754724306,GOOD,64-QAM,HIGH,16-QAM
10.318011588653384,1909.6761630149444,7.378715855865297,0.7079415883176635,2.2,43.90575984928507,48.25094865771096,26.55655544822117,0.5562034409684009,22.52614839909546,GOOD,64-QAM,HIGH,16-QAM
10.318011588653384,1909.6761630149444,7.378715855865297,0.7079415883176635,8.4,43.90575984928507,48.25094865771096,26.55655544822117,2.114978467977933,9.330241267292408,DEGRADED,16-QAM,MEDIUM,QPSK
10.318011588653384,1909.6761630149444,7.378715855865297,0.7079415883176635,12.5,43.90575984928507,48.25094865771096,26.55655544822117,3.1445142092662883,4.848090987080568,DEGRADED,QPSK,LOW,QPSK
22.89308987155415,1282.9381081369038,6.90924246722136,0.7081416283256652,2.2,29.292606121658416,58.14086583316728,28.99578895527049,0.180388376709266,26.35704389638573,GOOD,64-QAM,HIGH,16-QAM
22.89308987155415,1282.9381081369038,6.90924246722136,0.7081416283256652,8.4,29.292606121658416,58.14086583316728,28.99578895527049,0.6827250936740521,14.21757507462742,GOOD,16-QAM,MEDIUM,16-QAM
22.89308987155415,1282.9381081369038,6.90924246722136,0.7081416283256652,12.5,29.292606121658416,58.14086583316728,28.99578895527049,1.020245767660841,10.427439861717149,GOOD,16-QAM,MEDIUM,16-QAM
73.76700942479249,622.6498994949279,2.0965799344206664,0.7083416683336667,2.2,33.70960583075004,82.42918657680313,38.15788501280511,0.0877896762667798,32.72887826063838,GOOD,64-QAM,HIGH,16-QAM
73.76700942479249,622.6498994949279,2.0965799344206664,0.7083416683336667,8.4,33.70960583075004,82.42918657680313,38.15788501280511,0.3356774238120161,20.843858408299624,GOOD,64-QAM,HIGH,16-QAM
73.76700942479249,622.6498994949279,2.0965799344206664,0.7083416683336667,12.5,33.70960583075004,82.42918657680313,38.15788501280511,0.4972895497513555,17.229631743436798,GOOD,64-QAM,HIGH,16-QAM
17.488363504620516,1501.685344770108,7.153335022277326,0.7085417083416683,2.2,40.2130577189225,33.16039990978183,14.925373326205069,0.3058601928989812,24.864107342165028,GOOD,64-QAM,HIGH,16-QAM
17.488363504620516,1501.685344770108,7.153335022277326,0.7085417083416683,8.4,40.2130577189225,33.16039990978183,14.925373326205069,1.165182265770759,12.367653164499744,GOOD,16-QAM,MEDIUM,16-QAM
17.488363504620516,1501.685344770108,7.153335022277326,0.7085417083416683,12.5,40.2130577189225,33.16039990978183,14.925373326205069,1.7293278102062517,8.350893081140754,DEGRADED,16-QAM,MEDIUM,QPSK
34.12483745441433,984.3379005037318,6.208629168187531,0.70874174834967,2.2,32.95777723000672,83.34869771974712,20.79177577322161,0.1424533483437587,28.69620888907182,GOOD,64-QAM,HIGH,16-QAM
34.12483745441433,984.3379005037318,6.208629168187531,0.70874174834967,8.4,32.95777723000672,83.34869771974712,20.79177577322161,0.5438287713972948,16.657701361224753,GOOD,64-QAM,HIGH,16-QAM
34.12483745441433,984.3379005037318,6.208629168187531,0.70874174834967,12.5,32.95777723000672,83.34869771974712,20.79177577322161,0.8040160746479532,12.944899519050622,GOOD,16-QAM,MEDIUM,16-QAM
78.4960083579419,611.2129080937866,1.4957715197868184,0.7089417883576715,2.2,19.90274203394689,43.1510607391399,6.743814673976686,0.0512897111008078,32.92640632344835,GOOD,64-QAM,HIGH,16-QAM
78.4960083579419,611.2129080937866,1.4957715197868184,0.7089417883576715,8.4,19.90274203394689,43.1510607391399,6.743814673976686,0.1960652829865971,21.14449864676904,GOOD,64-QAM,HIGH,16-QAM
78.4960083579419,611.2129080937866,1.4957715197868184,0.7089417883576715,12.5,19.90274203394689,43.1510607391399,6.743814673976686,0.2915072516450346,17.59644213918712,GOOD,64-QAM,HIGH,16-QAM
18.168651447192627,1470.5456239175005,7.126070991267341,0.7091418283656732,2.2,25.681669196432548,70.71235465286256,23.908964670603325,0.2059063377927106,25.146069983580205,GOOD,64-QAM,HIGH,16-QAM
