y_true,y_pred
2.556090396529868,2.54475734830382
2.9222437911458314,2.909646408133743
4.472504032406192,4.494575112974878
2.3273175083168667,2.3199073261509797
18.45283271707774,18.629739104957434
2.581544134865368,2.5852649838807946
16.83872155371455,16.829087798532534
2.344327832314775,2.3423827226680283
7.185136609409881,7.204007488067016
4.102956098340314,4.068350157428717
3.6307262326060936,3.744770078511784
3.25940778912161,3.2617192181733383
2.3573676749482786,2.3606742373614087
2.939684608046889,2.923785934251871
3.03814948938259,3.0360244738670854
5.441780657729481,5.407161293511925
2.608481002199568,2.6069560713284874
3.3993700810763414,3.4615083516633
3.3962033425756037,3.4053516324444466
2.3740951971889217,2.369406287497633
2.601025365679334,2.6012251233676102
2.76866010583214,2.769832026612962
2.720616967089029,2.725114133591005
4.592317379473997,4.586155566340824
2.374967837863039,2.370458154427217
3.235696585586851,3.2146155471317353
2.495143489879581,2.4877079848851995
6.967129244756279,7.018870152868655
4.3139574145859,4.259296935819185
2.758076280825861,2.7535662663659584
2.879307544807091,2.8929874886190574
2.578687532585178,2.5705989883151505
3.235412708999064,3.2358204157160837
11.202069918485734,11.178887995139638
4.104236271396786,4.106791796228378
2.772712056981902,2.797700630386799
2.751348862145932,2.7505517165050253
3.090144529708766,3.1198422400795254
5.861025940866313,5.858156406437352
4.693931614450207,4.702655728887137
2.814443996546885,2.7964552019984756
2.4499251682332783,2.4376023634335016
2.8770923821658414,2.882855044432432
2.4854548031692048,2.48350523712314
2.2112796678039786,2.238227892819168
3.222759000508404,3.2461650733542045
2.799539162834918,2.806695796673249
2.9654166272686098,2.978125078346046
2.995253788149228,2.9951100846434393
2.6854158877976886,2.6840303054026373
2.7856138765093874,2.7836143630362096
2.9269925131582117,2.927506461592596
3.4123384204222305,3.4198623309879927
2.73453136284823,2.7566427449656192
2.310673208600349,2.30254005570428
4.228759909308167,4.201726991557406
3.084943132548574,3.055470009211463
13.59463653993771,13.62892972781872
2.594413377926969,2.6032453839115783
3.3942501065124877,3.3939124325109433
2.16416409155525,2.1656898512805585
5.552343794120304,5.5826927025758915
2.804187269552017,2.794995972051353
7.755831446016174,7.732484689072468
3.052894711082729,3.053863567433892
3.8488956064451534,3.8252904072326843
2.896446689020422,2.909994644147726
2.9522503625255467,2.9644846486452816
11.11671844934324,11.14752651630064
3.332856515775404,3.3522455434885563
19.170052137128835,18.761097258432436
13.891666415639776,13.955375016077209
2.6782034151086407,2.6627056236781868
2.45040613079604,2.454193153552537
3.0092677582737792,2.9918247233010264
2.491168995676418,2.4958186137933156
2.378512322436137,2.387688372218632
2.529427846689572,2.5502650623026146
3.317318591951277,3.3124838240469705
6.443624540643384,6.5694889509699665
2.9413204892103693,2.939736462482173
14.64081970262447,14.517297122620137
3.1134063298974013,3.1207149394045683
2.422285668223367,2.409575594379403
4.431828771181955,4.449824760523305
3.998270425113191,3.9818195133622845
3.2795253911158118,3.2792497048659364
3.290310479228822,3.3048747712395703
7.208146599638894,7.184018358348644
2.5290378962788798,2.527821633974867
2.526070019690252,2.5350772557398034
17.87101747707763,17.816758216789403
3.0978888759324548,3.0914579699617324
2.8752697453478504,2.873396597359695
2.243379051082257,2.254822116515389
2.8095566013039672,2.796727985925074
16.290289083401007,16.242419495797467
3.325057934480298,3.3509198563340563
5.909943757463935,5.9346226349234925
3.565822906999159,3.5659738073000513
2.889113901515799,2.8926813075736133
14.586161427330095,14.449737461116033
2.2426990817566548,2.2471067864611056
2.36238786160456,2.3491740515810835
5.642095076734904,5.667163321149001
4.289194181353281,4.296317468810827
4.030638468038944,4.019014263071658
3.120695567514275,3.1060402047593954
22.46683092050685,22.879535361713323
2.8843363066308427,2.8772755028645793
2.374473275664201,2.3733159312461556
2.8949228265416598,2.9126924143740753
16.147285931750957,16.285294944955748
10.22165659909632,10.174057918199763
3.51554777761757,3.501763064811272
3.007913565788243,3.023846481179803
3.32046480854342,3.320465073330329
2.57753005673365,2.5761030246098544
3.2087156262668373,3.1991369405946055
2.480089520720753,2.483752253669528
6.171611911938243,6.174189902964519
3.1075052298737944,3.100519037804261
11.013510528114466,11.062752898651429
3.6850760099258935,3.6842733256676006
3.1201018556154168,3.104911408467087
7.404043451894978,7.4678083536739015
10.25919367542312,10.137989684332284
4.346395458137039,4.332880378287008
6.1607575622344655,6.101031059136611
2.389400316742467,2.3855467133832335
3.4079987179042632,3.40338031509045
2.465342745954814,2.4766750059631466
8.018992520451405,7.9476649124025105
5.677848260930091,5.687540626939418
2.320377565039479,2.329796312855764
7.252249894095541,7.177553596463034
3.067517457155361,3.0704398677958693
2.9000413512256955,2.906877923889587
2.7196520164203264,2.7163781884586826
2.5477752321162086,2.550668124691116
4.397806171394564,4.400754538066876
2.843705574920392,2.847969828300457
2.739921556524308,2.7293041842524355
2.8688021122470104,2.889237069014174
3.498322512471788,3.503272063694192
5.426339127981549,5.423545290942917
3.5540812825864805,3.543520309339053
2.9259534999577284,2.922235494481161
3.519095825763827,3.501739760409101
21.531009886655568,21.516387549933903
8.090138832931359,8.14337107514986
4.194502956765632,4.230198486731127
2.3482839113879663,2.358214160549807
2.5423711353851104,2.543464776583009
10.851403658214537,11.055657125971216
3.789898571748097,3.7845035735738684
4.874550750047519,4.8530325753114525
4.846860245627795,4.856710113349725
3.052542031975974,3.0362223356501583
2.841392722175641,2.841934575290969
3.675720383031489,3.6653073122796247
2.415373433327659,2.4199182598671762
3.0346771353859765,3.0122833934953053
6.664934527964107,6.675329523000474
3.990353366409323,4.00180876405711
2.260155646343918,2.2669519027496414
4.055072505510708,4.089954871583514
5.056772088121278,5.071772462163117
2.434589125035245,2.4422246463377264
2.374842234280635,2.420404710989842
2.241935009729218,2.246995914681769
2.4157412802853457,2.4081669240003922
10.211303647988984,10.080415960219721
2.627374647770722,2.624048600461273
3.3192458209906306,3.3455788144877827
2.936439140270068,2.9341414853865113
2.8098895465507496,2.8114318862029397
2.905426221677743,2.9189609231904052
2.875921352583788,2.8711568673032444
8.732349907955609,8.666914848360367
2.176704174754292,2.1720001582554262
2.1800869290516403,2.182793826642314
2.3643074578372136,2.3599964448935995
17.1172649684911,17.095184468274677
5.344239140328796,5.3489683115378455
5.475483999883551,5.476573100524743
3.016178684415621,3.0064335194702183
3.5634789903837145,3.5413728667361126
2.363720939704052,2.3545885402109628
3.000109345355554,2.994693191824156
2.7506318557439897,2.7528564389283843
3.1701994442929333,3.1492236957909423
2.4049259885606205,2.403349823328646
2.3198002791969543,2.316265874405275
19.262806528591145,19.640679172889516
2.1198878990816468,2.1177392299084357
3.007391202142145,3.0052805205358015
3.7391182542858417,3.7663603715274085
3.088419422554523,3.0985304922539547
2.824731363596584,2.8178846592805162
3.2858859655642902,3.285629545118786
3.6745006870145858,3.6751128148910266
2.805604387362422,2.832909963600298
7.816467074238744,7.870100954975626
5.66129384955255,5.722506318299366
2.429947034244435,2.4360183822485744
9.690627070816362,9.42874768517304
5.450776940599411,5.443015261963576
3.013338148868428,2.994936519447748
2.7031446642293133,2.708474534107067
3.666714113276413,3.662567082553869
5.117826020161829,5.129811061857379
6.557650659303619,6.635122210771384
3.484372501867284,3.474827164593735
8.466108482850075,8.450609065741824
6.0852924626301785,6.0629510901449235
2.300680126394184,2.3027874912805038
4.318500948737636,4.353723121976491
3.477576589075909,3.488245269030112
2.952158761912983,2.940961244019634
4.871798438688273,4.902412613229674
2.5408959082219558,2.5341503061968615
11.55676526799624,11.582729910032194
7.687188829098574,7.6805982178839205
2.040595942773649,2.053860772400613
3.4214899398187697,3.3898497987315466
7.285814847135271,7.38786988593977
21.378586215642457,21.034181129896616
2.2026768917633888,2.220522681423916
2.489325300766552,2.507555179283674
2.4853775508895524,2.4945854681955613
4.329486472355455,4.350865374472906
2.966538227044964,2.9673846804941486
5.152114851283187,5.173362127391345
5.301795407059046,5.2657612673133976
2.678833180955792,2.6847718444737962
2.724337553000112,2.7184511497791415
2.625874949598142,2.615312147283522
3.798993660834384,3.7764609815308274
18.21046913811693,17.886862578013474
4.095539951889975,4.065101017829836
2.1922372657076323,2.193758546379666
3.217716796195361,3.1932459322729563
2.888628756386055,2.903847318516382
4.600010958179723,4.601531005354952
2.8924780911030155,2.9151351030806696
3.2627125041990155,3.2582587013879634
3.100088997389946,3.116431900571935
6.658719312462807,6.629475645330375
2.38563322092196,2.3796545722970386
4.053850401583105,4.067053440986983
4.1601763827342495,4.1998641854327765
2.5548689477102755,2.5542708277254293
2.923266721483486,2.9193174890050786
7.0348372146185625,7.023705308044347
4.4714982941679295,4.474478160946901
4.31529119062904,4.335060553598256
2.504055853159798,2.5006905029937636
2.326096152679185,2.3330039143327665
3.345716772149075,3.335689925200023
3.5959209580853724,3.5991833664577872
9.715783219965177,9.840953762169434
6.024394756499078,6.061145234182956
4.2724805706124585,4.297745508760647
6.926268424195939,6.951946237675221
2.3614546807031616,2.357216142630623
2.772691927420709,2.7700873290639265
3.0624994092892166,3.065078284966029
3.080752434356583,3.0929972284089384
2.8765048017052948,2.8775049772187686
3.2494211412275438,3.251682082333086
2.615855954618496,2.6055215922533455
7.829346985274583,7.8505296011445775
7.709127830119144,7.695235740333828
2.870350642439803,2.880733389123831
3.6254179519036143,3.6223476181728516
2.641927707463907,2.640517810250803
3.896065134278558,3.9212002201562957
3.098862826566119,3.1084641506775115
16.361288076608957,16.455182628318088
3.1332630735293776,3.1324941808857174
11.621806921552633,11.750135303431259
5.117434728314862,5.153520558235143
4.382616597969587,4.370617050753749
3.987984233997764,3.980158922194288
2.909506428263484,2.9118989980610013
4.512579918412399,4.507827527200792
5.717443429350368,5.765137489411663
2.689202103262943,2.699982647552511
3.986071397550688,4.002119224074882
2.754884958947116,2.7435400810624255
3.524078953508422,3.539434600489065
10.55179954244568,10.488189000985141
2.105314425260275,2.101381660554544
15.24718900469378,15.492171416828942
3.0411581693206244,3.0181444108961837
2.634581202100605,2.636439492238237
2.267626068956901,2.2901751650066795
4.2780968791997225,4.297902416162784
5.516807310910963,5.466971299566782
6.169252173981391,6.1624075915989245
2.8106493560860883,2.804818768387018
2.4167063145442853,2.4233367048169483
6.613748973980478,6.669421958362039
2.359407607825119,2.3643337018280444
2.708328911238993,2.709140821883369
2.9105260583841077,2.9193731464047805
3.1338381704213703,3.1109782285685674
2.610750550701539,2.605858958510981
3.746770996189383,3.7151681717908516
2.786822740274488,2.7876043489792424
15.389066567326353,15.459533692313894
2.6879434163707003,2.6880789176201563
4.323125798577735,4.351517242571732
4.158188278205216,4.171488737445496
13.1657980835584,13.073619740390997
13.200868236879671,13.082671616639242
2.6736467933283734,2.67293877681585
3.613045064709894,3.6184644195541864
8.436759846532965,8.350401997957128
2.652174988098608,2.6385252165016824
12.262566712532845,12.298303588857666
2.443396863427239,2.4440518270535203
3.26665476924768,3.278726694660147
2.6609582924106405,2.656442124807487
4.249475076491279,4.269854775568809
2.3260411483769587,2.3173137009579055
2.8284082285851184,2.810200967356335
2.076737033070998,2.081391300977617
3.514763879394593,3.518571010294801
5.229199463671591,5.205409762907973
2.819741663742576,2.8364931926848174
8.066389221467176,8.100826459582004
3.120621731746269,3.112043653930412
5.118928199139134,5.139713726610994
6.097348768830898,6.05748820555946
6.166378185196663,6.076731598829092
6.386280221361062,6.357532891950144
2.868057081120071,2.8780493019640674
2.2625595939140624,2.2667976043362894
2.6684048377982776,2.6644950724759395
7.140843501714528,7.096350114588302
6.405569654212599,6.47991334606559
10.304780095239494,10.184315873156017
2.50855971316102,2.50765493063863
3.768796140899383,3.7483259175771426
2.652243142612406,2.6513168399895064
6.003022080505929,5.95851268417902
3.712901053073296,3.7063289978560214
13.165816161875057,12.947498368242325
2.697185661220857,2.7006220283121904
6.99053349875993,6.899093295692411
2.210608896044647,2.2185045665380234
4.4429599670966695,4.428062564648144
2.2528416623074463,2.241081992688544
4.255800386887415,4.209460569889713
2.8773281832549458,2.869930641995778
4.218077851258897,4.2549223898666915
2.2502466726132297,2.2456929253781315
2.584882683751914,2.56928680901691
3.195297715822619,3.1741401207493776
2.3774133540491107,2.374970053011665
17.101791201594153,17.572370269003127
11.328792179346609,11.39634890012337
5.688175114197463,5.699006071177687
3.225415035844776,3.1983086388887956
5.413609724477027,5.409915478111106
15.154381000040814,15.324618808603427
2.825073831950561,2.8345386416905245
3.184626143702445,3.176209709320814
2.666336731454635,2.6705485411941714
4.444015967715558,4.453345117143098
2.070953521102325,2.0828311735798986
2.614187571652508,2.6142234014578363
17.915247693146284,18.02487760025961
2.2320005073769096,2.2463381197605052
2.9973976831358584,3.0085467157165335
8.237636772097517,8.220496995336225
2.7657327457721124,2.774427092468151
9.41622400546862,9.31204450462003
5.119392140812039,5.133072029356028
3.192736127482192,3.1822298437614362
2.3328822788964487,2.3324977148556267
6.521135310715778,6.614048414491975
2.2884699077114874,2.2978772178644262
3.4170332112507253,3.387453913463982
9.278685020782037,9.178405558426508
3.858191591159084,3.8546700513777807
2.3116533139550484,2.319526713109478
4.821574152613124,4.781920582788894
3.67469612342029,3.673035309003975
2.998895204956341,2.994068586784779
10.176316643246937,10.229194493147384
6.519189072482504,6.53069864093057
3.933126852839564,3.945890531504875
5.211609041140036,5.196281928080717
7.600531686546248,7.5735404901717
7.0400387561207936,7.053409995437968
3.166992513650428,3.1748496716278276
5.468211628603257,5.479674301829639
2.317430974061182,2.323867363321821
4.431275326327608,4.440974558403232
2.3575432933533307,2.3646545524795686
6.707979435139805,6.877923474354155
2.900726864000489,2.8889858672653848
3.437506141136652,3.4348013983609245
8.340015614550452,8.42283771310361
2.3094748425191085,2.3077804286190826
2.958702875373234,2.9887192470307244
2.415046574501787,2.4181083261097025
2.5768986053199114,2.571895467710949
3.7268293693790895,3.7213989867736803
3.1724053679817814,3.1808756835104295
11.487331241690868,11.452334259500983
19.95487045617483,20.026305758199335
4.317920649809366,4.3174084793756755
2.594330320191318,2.6035778137200434
2.4421432848775453,2.4499842789518897
4.277429784902978,4.300563558484312
2.4807206662071337,2.4775463138207736
4.123667122958892,4.112812376355179
4.025440991833818,4.004848936221342
2.177700630596348,2.1999358372123643
6.081256181480029,6.039187969264439
3.943606346495472,3.93621283097539
8.255971586927217,8.233886672381347
2.145841298864013,2.1394645244640245
2.9043848572068782,2.9047133048670006
3.6133289858558726,3.596443243710368
2.644653820869763,2.648063961181141
2.230703352617809,2.2381441449286434
2.984920591623279,2.984557919370839
2.8922420113929945,2.9119831459191845
2.176584228672965,2.1753063299750846
3.676137766941622,3.6717956842166615
10.329333234602814,10.289330227969595
2.282360114529638,2.2800112320980337
3.296400828486867,3.2817662958940947
2.870715798758198,2.8723885358268086
3.014768133180013,3.0240306036149733
3.784927050353531,3.801008722193656
3.014120231867281,3.009403083904826
4.558716564345815,4.531744137061654
2.89840794702846,2.898960605220619
4.795848699865047,4.806271032565125
12.644551611250392,12.643765951019416
2.6720851470806224,2.6839696061182394
2.5971964255006696,2.6102756447214626
2.482089096180175,2.478691851324838
11.634856595376649,11.775307576272002
12.636069746407884,12.654809451675957
8.815436358449318,8.71424223386507
2.352398679906969,2.3504996545925816
8.334737217544728,8.36543645016188
3.280711378356358,3.283066986798183
2.043492360365548,2.0546527424261716
2.5678952504617314,2.555737211012653
3.241971845940298,3.2238038886280167
2.8321600949387857,2.8240367387195584
2.8422240834699157,2.8470832978881533
2.4440445151558947,2.440558530391917
3.2986439965869465,3.270715425182585
2.9774158969158577,2.977633425266124
3.338795778139371,3.3448605536209097
2.825745597063502,2.8120467951105366
7.214620594591793,7.182361869806001
9.181740951068804,9.328030593261985
5.963057663195087,5.953811086963241
3.0940190815156825,3.0957876027198745
2.679582291250256,2.6841369887742754
2.681691409296945,2.67311691296712
3.169589742766192,3.1664707260433067
2.676081509607428,2.684277179665188
5.554595015151591,5.559577116446548
8.913892863432551,8.95769765982822
3.725460177480386,3.7768649917260473
5.991137856903521,6.0262757794279915
2.705257797572159,2.6895738115299035
2.6629309276521558,2.662149205745694
2.832231793450632,2.8344402375730215
2.1994398150393124,2.1926199541351155
4.629242984121021,4.65113094608828
3.181899442424537,3.235928281821074
4.068054728505331,4.138001670076193
3.3306272185857324,3.332959428271786
3.7182200424018106,3.725611112606892
3.9779000146625942,4.020046637637783
2.4446296585646508,2.442342155287706
2.669621252105884,2.6706597673426575
2.920128334470519,2.918468380763214
7.556847564470786,7.572486094894421
2.5958394172812973,2.5969430919515974
2.488953235945644,2.4994156278830526
6.518931157198438,6.569841888916761
2.8602185152143704,2.8556371500653466
2.887588604498376,2.9023150366442576
3.4951307355104007,3.490936000662364
2.091693813861582,2.0955761563166204
2.7526405128706983,2.745588583701984
4.959008477006847,4.933124681543728
3.2487524636661647,3.229166456749252
2.9799991577680487,2.9934488695585855
3.174307824152692,3.1526739532633905
3.2836454190662323,3.275366041928703
4.589271893484437,4.586417196391877
2.376101062673058,2.3753226378769097
2.8148801725695307,2.8175668522616752
3.0474224680365296,3.0293876456247286
2.456007159092195,2.453524281008673
16.625437907497798,16.46357916486804
2.1943267887143065,2.1981224474868712
3.418387955621,3.3694380240651207
3.0004026754859865,2.997126304726338
7.373373793061802,7.315965361877988
2.046830682516287,2.0459706226687295
3.2126275190581737,3.2058580924425484
2.6803274403224293,2.6863530468897374
2.91168598322588,2.8898317389510346
2.6327237185532795,2.628436395351096
5.202620253830673,5.2099287030607115
4.401840680127833,4.404815977557511
3.126722846205581,3.1431394097727265
3.934103174212908,3.9274919646172584
4.459527154087112,4.427000521810949
3.030435548029345,3.0148910774057436
3.390522386456695,3.3946688242631113
2.533670724896922,2.5335998306227663
2.9631495946752864,2.9467709689771358
2.1806498805561034,2.1700984629291584
2.1820367172951194,2.1705313173931033
4.277108948373211,4.2884178780142665
8.380844025586242,8.43808847522052
3.7802920485046334,3.7734981469742257
3.4091235714015795,3.4323769090990135
5.964151416662759,5.947283481041638
5.4296580393218505,5.486026307263526
5.620533475776512,5.618550461543213
3.192117748417047,3.1856556506027527
9.15490843703094,9.38003922978251
2.26182853483445,2.260834733875075
2.9359912887117616,2.92215489048517
3.4445812310547126,3.43058162580252
3.0673825457054136,3.0742909074393845
3.046784484544361,3.0614048743777675
2.3778690166177228,2.3725268300458655
2.907140656849464,2.918647160750256
2.14509975165268,2.173555631728993
9.816775264487916,9.801266517717846
3.368642717520572,3.362707676309293
2.2449318590138034,2.2556485418453085
2.504901930859205,2.4954792515148356
2.9609703769228304,2.945841706142677
6.49690797122588,6.470634965059581
2.885033840331402,2.868328281054661
2.7839452403307234,2.785178134263696
2.2811561129938127,2.2766339367818307
4.708105308712106,4.6618248564895
5.9508430350839205,5.871125872914275
2.372725815068094,2.3818230778519878
2.6463606363210204,2.639464833850343
16.023153325908623,15.890100156178999
4.056044591310865,4.044967453931807
11.914439825053222,11.7835773482228
2.9489099052021857,2.948216318740031
5.08631504714532,5.085434920600598
3.424344602536678,3.43463622780121
2.8138075579251165,2.8201765827223046
11.49734839063376,11.490720402461605
2.4667226703002427,2.4628237502373365
4.315536313939532,4.315250597500884
3.580517096969004,3.563808011465446
2.0669119176716606,2.072008388287125
2.5251552914226068,2.530602636749941
2.737659362992872,2.734263567362904
3.115689041676461,3.118695278089814
2.726370374939421,2.7182251293549897
5.382120589071803,5.324022980219383
2.310811532090668,2.300611398404601
4.33660794105441,4.36242265848556
2.897444674305348,2.879876054837197
2.129223254203083,2.1384853749069737
11.03388380698371,11.12837481843797
3.269745122267267,3.264708075568028
2.572668524169643,2.578313511671798
3.868345714233413,3.872165382259447
2.329225128264625,2.334047016529638
5.4280705689613455,5.601748461831342
7.498194451334143,7.5275160259491285
19.89929360195009,19.705221048116492
6.540975538736717,6.49630422837985
2.582741883456322,2.5816786893839265
3.886534826673597,3.9004652158555007
2.2162448509321564,2.219372289942106
7.613859432887096,7.585384283164136
4.027285976917341,4.0596330229328945
10.031801392112158,10.035109403153594
3.221951926488316,3.2306289073543577
8.77125229511168,8.871734106185327
4.366062468879676,4.341533245144435
5.714594538671975,5.725106591785136
2.455105749378589,2.4649535295183305
4.0382194197542844,4.039585049154926
2.684227896272916,2.671761847801282
2.8591815789483235,2.867426591801419
5.181198195279649,5.190361933688044
2.5063600601218923,2.5017952461252753
5.405888796732171,5.468992040344758
2.989189289127978,2.985236526472863
2.2237400005628274,2.2207811354398173
3.297681447955881,3.289411576108571
2.4829210514402007,2.4741344132814134
2.957290600048367,2.9473514882218628
11.045304984692905,10.986368185697188
2.240228789317513,2.2439384141340186
2.6839406048170247,2.6837801399728183
2.370517668969057,2.3670887104348806
2.988212885816239,2.9905781376861817
2.63757021998444,2.6389676639098183
2.141315537927369,2.133343293247201
2.638771703882014,2.6351192166733535
2.816127345139733,2.845081053227396
5.730838466857051,5.763851663909204
2.582534775777788,2.569364415738507
11.23636796010254,11.2968746205516
6.831318723900409,6.7932330662150955
3.470914794449243,3.4870178354354033
4.122988803028818,4.133058643726427
2.396337463330269,2.397403646278126
5.777963376820509,5.7803933569928585
15.131721465903922,14.978439553833457
3.3557916062255515,3.3253460579352128
2.886668759853933,2.8928343312147407
4.827110399981137,4.801662663926313
6.446175763249983,6.3851492901169395
6.110573620113598,6.044968490381973
14.125732495290803,14.143894797491319
4.009112042181414,4.076843022409137
2.1082557432285114,2.1122885849851105
2.525692708062138,2.5331242228041835
9.57358361528324,9.598877768086686
15.29397089669868,15.585889070132374
4.969060182637634,4.978794952181012
3.3616561228758712,3.351645948090052
8.64961133973,8.61881988984638
2.7332395529943483,2.7346142300858305
2.345363346136992,2.358376445579102
6.548211435868126,6.547605395554347
6.104896524854553,6.07101759772842
2.444992683772341,2.46166038022723
2.03077532470212,2.0343270746387487
2.993728758172693,2.9906283665354665
2.919519089036214,2.9236390188042036
2.705189483780316,2.7074221217283867
4.342866041759748,4.3743075881891995
2.247617916404294,2.2538182056541785
2.750880681149198,2.742028125616295
11.787979735714032,11.829332308726713
2.6742784282467937,2.6716149252499015
2.974764034574605,2.9792911486490605
3.749474896604113,3.721875613501351
3.707948564389824,3.7220891488037067
4.290159195325174,4.272589054149027
2.3991445231010857,2.3918296545193427
4.581315158321303,4.587631746779328
3.952750377785094,3.928179513039277
2.769206753045296,2.7793778508518456
4.114585375490321,4.1172255675297045
3.017206671172005,3.02566178410884
2.228509125787781,2.2324512364141076
2.566800010291701,2.5619675824171924
4.263555136685625,4.305466727673733
2.412288707561089,2.415595423503229
3.112506007828671,3.1183910009288014
2.935226762020364,2.9451882775962854
3.1965236561326265,3.193348267634757
7.051533978804571,7.032041003376455
4.665713491887004,4.671068159540159
